sample_id,video_path,filename,dataset,directory_class,semantic_class,visual_label,audio_label,final_label,identity,race_group,gender_group,content_id,linked_identities,method_hint
fac_9b432edddc43,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (European)/women/id00325/00015_id00330_wavtolip.mp4,00015_id00330_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id00325,Caucasian (European),women,00015,id00330,wav2lip
fac_adfa5a431fd9,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (European)/women/id00325/00015_id00365_XV-imLNJvfk_id00332_wavtolip.mp4,00015_id00365_XV-imLNJvfk_id00332_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id00325,Caucasian (European),women,00015,id00365;id00332,wav2lip
fac_2f3a9ab23113,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (European)/women/id00325/00015_id00569_wavtolip.mp4,00015_id00569_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id00325,Caucasian (European),women,00015,id00569,wav2lip
fac_b6b56b2f28dd,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (European)/women/id00325/00015_id00806_wavtolip.mp4,00015_id00806_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id00325,Caucasian (European),women,00015,id00806,wav2lip
fac_2fdbf1262626,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (European)/women/id00325/00015_id00813_wavtolip.mp4,00015_id00813_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id00325,Caucasian (European),women,00015,id00813,wav2lip
fac_3b7ea8358173,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (European)/women/id00325/00015_id00823_wavtolip.mp4,00015_id00823_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id00325,Caucasian (European),women,00015,id00823,wav2lip
fac_5cc88b365a28,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (European)/women/id00325/00015_id00897_0ayFw8JhoyI_id00484_wavtolip.mp4,00015_id00897_0ayFw8JhoyI_id00484_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id00325,Caucasian (European),women,00015,id00897;id00484,wav2lip
fac_bfe527b1b511,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (European)/women/id00325/00015_id01002_eQTviHjyISo_id00325_wavtolip.mp4,00015_id01002_eQTviHjyISo_id00325_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id00325,Caucasian (European),women,00015,id01002;id00325,wav2lip
fac_6bc073dd0e39,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (European)/women/id00325/00015_id03589_wavtolip.mp4,00015_id03589_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id00325,Caucasian (European),women,00015,id03589,wav2lip
fac_befcd3ba6da6,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (European)/women/id00325/00015_id03620_YkXM5A8w07E_id03844_wavtolip.mp4,00015_id03620_YkXM5A8w07E_id03844_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id00325,Caucasian (European),women,00015,id03620;id03844,wav2lip
fac_b7a374e61145,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (European)/women/id00325/00015_id03649_389qfFqUddI_id00330_wavtolip.mp4,00015_id03649_389qfFqUddI_id00330_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id00325,Caucasian (European),women,00015,id03649;id00330,wav2lip
fac_bef23d4bbd3c,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (European)/women/id00325/00015_id03651_EjcoRkL6loI_id00806_wavtolip.mp4,00015_id03651_EjcoRkL6loI_id00806_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id00325,Caucasian (European),women,00015,id03651;id00806,wav2lip
fac_a60a853152fa,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (European)/women/id00325/00015_id03844_wavtolip.mp4,00015_id03844_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id00325,Caucasian (European),women,00015,id03844,wav2lip
fac_0c3729e69d23,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (European)/women/id00328/00092_id00188_e-vm5FB3idA_id00271_wavtolip.mp4,00092_id00188_e-vm5FB3idA_id00271_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id00328,Caucasian (European),women,00092,id00188;id00271,wav2lip
fac_e335d8179069,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (European)/women/id00328/00092_id00232_kL0cCveU1zg_id03716_wavtolip.mp4,00092_id00232_kL0cCveU1zg_id03716_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id00328,Caucasian (European),women,00092,id00232;id03716,wav2lip
fac_19ae30437847,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (European)/women/id00328/00092_id00271_wavtolip.mp4,00092_id00271_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id00328,Caucasian (European),women,00092,id00271,wav2lip
fac_18aa97b7671a,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (European)/women/id00328/00092_id00287_wavtolip.mp4,00092_id00287_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id00328,Caucasian (European),women,00092,id00287,wav2lip
fac_45c520d537b0,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (European)/women/id00328/00092_id00373_5NXv3Dxkd6E_id03844_wavtolip.mp4,00092_id00373_5NXv3Dxkd6E_id03844_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id00328,Caucasian (European),women,00092,id00373;id03844,wav2lip
fac_e30ef3964752,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (European)/women/id00328/00092_id00374_wavtolip.mp4,00092_id00374_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id00328,Caucasian (European),women,00092,id00374,wav2lip
fac_29c658553ba0,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (European)/women/id00328/00092_id00403_n4LSCxzFr6o_id00806_wavtolip.mp4,00092_id00403_n4LSCxzFr6o_id00806_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id00328,Caucasian (European),women,00092,id00403;id00806,wav2lip
fac_d672f709d528,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (European)/women/id00328/00092_id00484_u7YTz8eFZv0_faceswap_id00287_wavtolip.mp4,00092_id00484_u7YTz8eFZv0_faceswap_id00287_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id00328,Caucasian (European),women,00092,id00484;id00287,faceswap
fac_166e6a78dc3a,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (European)/women/id00328/00092_id00484_u7YTz8eFZv0_faceswap_id00484_wavtolip.mp4,00092_id00484_u7YTz8eFZv0_faceswap_id00484_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id00328,Caucasian (European),women,00092,id00484;id00484,faceswap
fac_cb83d8478985,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (European)/women/id00328/00092_id00484_u7YTz8eFZv0_faceswap_id01002_wavtolip.mp4,00092_id00484_u7YTz8eFZv0_faceswap_id01002_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id00328,Caucasian (European),women,00092,id00484;id01002,faceswap
fac_dacd8af7ab40,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (European)/women/id00328/00092_id00484_u7YTz8eFZv0_faceswap_id03589_wavtolip.mp4,00092_id00484_u7YTz8eFZv0_faceswap_id03589_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id00328,Caucasian (European),women,00092,id00484;id03589,faceswap
fac_12c1ff7ad098,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (European)/women/id00328/00092_id00484_u7YTz8eFZv0_id00496_wavtolip.mp4,00092_id00484_u7YTz8eFZv0_id00496_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id00328,Caucasian (European),women,00092,id00484;id00496,wav2lip
fac_fd302e510020,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (European)/women/id00328/00092_id00495_E46aiMUC4A0_id03844_wavtolip.mp4,00092_id00495_E46aiMUC4A0_id03844_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id00328,Caucasian (European),women,00092,id00495;id03844,wav2lip
fac_bb579782ec15,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (European)/women/id00328/00092_id00569_wavtolip.mp4,00092_id00569_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id00328,Caucasian (European),women,00092,id00569,wav2lip
fac_1b4fb7d9f931,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (European)/women/id00328/00092_id00633_wavtolip.mp4,00092_id00633_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id00328,Caucasian (European),women,00092,id00633,wav2lip
fac_109ea7e8dc03,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (European)/women/id00328/00092_id00634_wavtolip.mp4,00092_id00634_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id00328,Caucasian (European),women,00092,id00634,wav2lip
fac_2a280088d548,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (European)/women/id00328/00092_id00806_wavtolip.mp4,00092_id00806_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id00328,Caucasian (European),women,00092,id00806,wav2lip
fac_1c2291ffaaac,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (European)/women/id00328/00092_id01002_wavtolip.mp4,00092_id01002_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id00328,Caucasian (European),women,00092,id01002,wav2lip
fac_9e26d3f4e49d,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (European)/women/id00328/00092_id03371_truKMXt8Dak_id00328_wavtolip.mp4,00092_id03371_truKMXt8Dak_id00328_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id00328,Caucasian (European),women,00092,id03371;id00328,wav2lip
fac_f2440d67f123,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (European)/women/id00328/00092_id03620_YkXM5A8w07E_id03858_wavtolip.mp4,00092_id03620_YkXM5A8w07E_id03858_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id00328,Caucasian (European),women,00092,id03620;id03858,wav2lip
fac_9421b5216ad0,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (European)/women/id00328/00092_id03858_uKVqPfRf-ac_id00634_wavtolip.mp4,00092_id03858_uKVqPfRf-ac_id00634_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id00328,Caucasian (European),women,00092,id03858;id00634,wav2lip
fac_807009eca354,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (European)/women/id00330/00118_id00262_wavtolip.mp4,00118_id00262_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id00330,Caucasian (European),women,00118,id00262,wav2lip
fac_be9e2fedc9db,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (European)/women/id00330/00118_id00328_wavtolip.mp4,00118_id00328_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id00330,Caucasian (European),women,00118,id00328,wav2lip
fac_5409587bd9b4,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (European)/women/id00330/00118_id00332__zNddcZV1EU_id00328_wavtolip.mp4,00118_id00332__zNddcZV1EU_id00328_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id00330,Caucasian (European),women,00118,id00332;id00328,wav2lip
fac_f355bd1f6421,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (European)/women/id00330/00118_id00365_XV-imLNJvfk_faceswap_id00262_wavtolip.mp4,00118_id00365_XV-imLNJvfk_faceswap_id00262_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id00330,Caucasian (European),women,00118,id00365;id00262,faceswap
fac_b495961f577f,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (European)/women/id00330/00118_id00365_XV-imLNJvfk_faceswap_id00328_wavtolip.mp4,00118_id00365_XV-imLNJvfk_faceswap_id00328_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id00330,Caucasian (European),women,00118,id00365;id00328,faceswap
fac_192703c9a455,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (European)/women/id00330/00118_id00365_XV-imLNJvfk_faceswap_id00569_wavtolip.mp4,00118_id00365_XV-imLNJvfk_faceswap_id00569_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id00330,Caucasian (European),women,00118,id00365;id00569,faceswap
fac_e4cb65294523,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (European)/women/id00330/00118_id00365_XV-imLNJvfk_faceswap_id00897_wavtolip.mp4,00118_id00365_XV-imLNJvfk_faceswap_id00897_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id00330,Caucasian (European),women,00118,id00365;id00897,faceswap
fac_eae1586bda34,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (European)/women/id00330/00118_id00365_XV-imLNJvfk_faceswap_id03716_wavtolip.mp4,00118_id00365_XV-imLNJvfk_faceswap_id03716_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id00330,Caucasian (European),women,00118,id00365;id03716,faceswap
fac_1d2809cffab3,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (European)/women/id00330/00118_id00374_w1qI7y9AGTc_id00735_wavtolip.mp4,00118_id00374_w1qI7y9AGTc_id00735_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id00330,Caucasian (European),women,00118,id00374;id00735,wav2lip
fac_857654cb0cde,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (European)/women/id00330/00118_id00374_wavtolip.mp4,00118_id00374_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id00330,Caucasian (European),women,00118,id00374,wav2lip
fac_1dc4b736fbff,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (European)/women/id00330/00118_id00434_HPXkk-HGXVI_id03371_wavtolip.mp4,00118_id00434_HPXkk-HGXVI_id03371_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id00330,Caucasian (European),women,00118,id00434;id03371,wav2lip
fac_35bc77be18b4,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (European)/women/id00330/00118_id00434_wavtolip.mp4,00118_id00434_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id00330,Caucasian (European),women,00118,id00434,wav2lip
fac_ec19b23c81c6,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (European)/women/id00330/00118_id00581_7AxvP19LGKg_id00271_wavtolip.mp4,00118_id00581_7AxvP19LGKg_id00271_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id00330,Caucasian (European),women,00118,id00581;id00271,wav2lip
fac_086243818ebd,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (European)/women/id00330/00118_id00591_wavtolip.mp4,00118_id00591_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id00330,Caucasian (European),women,00118,id00591,wav2lip
fac_1f9f1f77f304,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (European)/women/id00330/00118_id00633_wavtolip.mp4,00118_id00633_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id00330,Caucasian (European),women,00118,id00633,wav2lip
fac_c44ea1316227,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (European)/women/id00330/00118_id01002_wavtolip.mp4,00118_id01002_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id00330,Caucasian (European),women,00118,id01002,wav2lip
fac_f7b4a97340c4,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (European)/women/id00330/00118_id03371_truKMXt8Dak_id00328_wavtolip.mp4,00118_id03371_truKMXt8Dak_id00328_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id00330,Caucasian (European),women,00118,id03371;id00328,wav2lip
fac_61f6e16d4deb,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (European)/women/id00330/00118_id03844_AEAEN1Lns2c_id00395_wavtolip.mp4,00118_id03844_AEAEN1Lns2c_id00395_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id00330,Caucasian (European),women,00118,id03844;id00395,wav2lip
fac_60cbe1766a07,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (European)/women/id00330/00118_id03844_wavtolip.mp4,00118_id03844_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id00330,Caucasian (European),women,00118,id03844,wav2lip
fac_c29250abc401,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (European)/women/id00330/00118_id03858_wavtolip.mp4,00118_id03858_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id00330,Caucasian (European),women,00118,id03858,wav2lip
fac_b1b97a5773fd,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (European)/women/id00332/00293_id00042_wavtolip.mp4,00293_id00042_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id00332,Caucasian (European),women,00293,id00042,wav2lip
fac_8db2c0e5c7d0,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (European)/women/id00332/00293_id00071_wavtolip.mp4,00293_id00071_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id00332,Caucasian (European),women,00293,id00071,wav2lip
fac_d1b67cf79444,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (European)/women/id00332/00293_id00270_hoEQ70-sDME_id00042_wavtolip.mp4,00293_id00270_hoEQ70-sDME_id00042_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id00332,Caucasian (European),women,00293,id00270;id00042,wav2lip
fac_2b7053e56f81,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (European)/women/id00332/00293_id00330_zCFFgGSIZ_s_id03844_wavtolip.mp4,00293_id00330_zCFFgGSIZ_s_id03844_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id00332,Caucasian (European),women,00293,id00330;id03844,wav2lip
fac_c7983d0c95a5,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (European)/women/id00332/00293_id00379_wavtolip.mp4,00293_id00379_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id00332,Caucasian (European),women,00293,id00379,wav2lip
fac_4ee3f60e178c,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (European)/women/id00332/00293_id00395_wavtolip.mp4,00293_id00395_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id00332,Caucasian (European),women,00293,id00395,wav2lip
fac_709160ebe7cb,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (European)/women/id00332/00293_id00403_wavtolip.mp4,00293_id00403_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id00332,Caucasian (European),women,00293,id00403,wav2lip
fac_a5e90b22d425,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (European)/women/id00332/00293_id00434_HPXkk-HGXVI_id00735_wavtolip.mp4,00293_id00434_HPXkk-HGXVI_id00735_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id00332,Caucasian (European),women,00293,id00434;id00735,wav2lip
fac_45006eb418e9,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (European)/women/id00332/00293_id00496_wavtolip.mp4,00293_id00496_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id00332,Caucasian (European),women,00293,id00496,wav2lip
fac_be625ba8022b,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (European)/women/id00332/00293_id00569_wavtolip.mp4,00293_id00569_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id00332,Caucasian (European),women,00293,id00569,wav2lip
fac_cc5d1b2504d2,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (European)/women/id00332/00293_id00591_1Jo8xElXQMs_id00325_wavtolip.mp4,00293_id00591_1Jo8xElXQMs_id00325_wavtolip.mp4,FakeAVCeleb,FakeVideo-FakeAudio,AUDIO_VISUAL_MANIPULATION,1,1,3,id00332,Caucasian (European),women,00293,id00591;id00325,wav2lip
