sample_id,file_path,dataset,original_id,identity,manipulation_type,generator_tool,language,modality,provenance,semantic_class,visual_label,audio_label,final_label,split,held_out
itw_d45285a58177,data/raw/modern_challenge/in_the_wild/fake/30629.wav,In-the-Wild,30629.wav,Bill Clinton,audio_cloning,elevenlabs_and_others,english,audio_only,huggingface/mueller91/In-The-Wild,AUDIO_MANIPULATION,0,1,2,external_test,true
itw_d4545ab8b508,data/raw/modern_challenge/in_the_wild/real/27993.wav,In-the-Wild,27993.wav,Arnold Schwarzenegger,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_d4565442e091,data/raw/modern_challenge/in_the_wild/real/20226.wav,In-the-Wild,20226.wav,Arnold Schwarzenegger,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_d4571de14fac,data/raw/modern_challenge/in_the_wild/real/1582.wav,In-the-Wild,1582.wav,Barack Obama,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_d45c2df043e6,data/raw/modern_challenge/in_the_wild/fake/17954.wav,In-the-Wild,17954.wav,Barack Obama,audio_cloning,elevenlabs_and_others,english,audio_only,huggingface/mueller91/In-The-Wild,AUDIO_MANIPULATION,0,1,2,external_test,true
itw_d45dcd63a8e6,data/raw/modern_challenge/in_the_wild/fake/8782.wav,In-the-Wild,8782.wav,Milton Friedman,audio_cloning,elevenlabs_and_others,english,audio_only,huggingface/mueller91/In-The-Wild,AUDIO_MANIPULATION,0,1,2,external_test,true
itw_d46149877f0e,data/raw/modern_challenge/in_the_wild/real/17541.wav,In-the-Wild,17541.wav,Donald Trump,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_d465930b7d52,data/raw/modern_challenge/in_the_wild/fake/7825.wav,In-the-Wild,7825.wav,Nelson Mandela,audio_cloning,elevenlabs_and_others,english,audio_only,huggingface/mueller91/In-The-Wild,AUDIO_MANIPULATION,0,1,2,external_test,true
itw_d46611309d2e,data/raw/modern_challenge/in_the_wild/real/30289.wav,In-the-Wild,30289.wav,Donald Trump,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_d4683acdface,data/raw/modern_challenge/in_the_wild/real/25287.wav,In-the-Wild,25287.wav,Bernie Sanders,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_d468a57517f2,data/raw/modern_challenge/in_the_wild/real/15203.wav,In-the-Wild,15203.wav,Milton Friedman,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_d46c9f193f2f,data/raw/modern_challenge/in_the_wild/real/25085.wav,In-the-Wild,25085.wav,Martin Luther King,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_d46d76e46917,data/raw/modern_challenge/in_the_wild/real/28110.wav,In-the-Wild,28110.wav,Donald Trump,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_d46dc6878903,data/raw/modern_challenge/in_the_wild/real/58.wav,In-the-Wild,58.wav,Mark Zuckerberg,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_d46dcf806aa1,data/raw/modern_challenge/in_the_wild/real/8434.wav,In-the-Wild,8434.wav,Martin Luther King,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_d46f647ae4ea,data/raw/modern_challenge/in_the_wild/real/12457.wav,In-the-Wild,12457.wav,Queen Elizabeth II,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_d47165d63737,data/raw/modern_challenge/in_the_wild/fake/30110.wav,In-the-Wild,30110.wav,Alec Guinness,audio_cloning,elevenlabs_and_others,english,audio_only,huggingface/mueller91/In-The-Wild,AUDIO_MANIPULATION,0,1,2,external_test,true
itw_d4745e3a317c,data/raw/modern_challenge/in_the_wild/fake/17975.wav,In-the-Wild,17975.wav,Alexandria Ocasio-Cortez,audio_cloning,elevenlabs_and_others,english,audio_only,huggingface/mueller91/In-The-Wild,AUDIO_MANIPULATION,0,1,2,external_test,true
itw_d474fb24c891,data/raw/modern_challenge/in_the_wild/fake/7684.wav,In-the-Wild,7684.wav,Adam Driver,audio_cloning,elevenlabs_and_others,english,audio_only,huggingface/mueller91/In-The-Wild,AUDIO_MANIPULATION,0,1,2,external_test,true
itw_d475d87cebca,data/raw/modern_challenge/in_the_wild/fake/1674.wav,In-the-Wild,1674.wav,Alec Guinness,audio_cloning,elevenlabs_and_others,english,audio_only,huggingface/mueller91/In-The-Wild,AUDIO_MANIPULATION,0,1,2,external_test,true
itw_d476fce61db1,data/raw/modern_challenge/in_the_wild/real/14794.wav,In-the-Wild,14794.wav,Donald Trump,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_d47870e4e1fc,data/raw/modern_challenge/in_the_wild/real/2125.wav,In-the-Wild,2125.wav,Mark Zuckerberg,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_d478c991aab8,data/raw/modern_challenge/in_the_wild/real/29852.wav,In-the-Wild,29852.wav,Bernie Sanders,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_d47a7478d6e8,data/raw/modern_challenge/in_the_wild/real/9144.wav,In-the-Wild,9144.wav,Winston Churchill,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_d47b5bde3b64,data/raw/modern_challenge/in_the_wild/real/13244.wav,In-the-Wild,13244.wav,Ayn Rand,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_d48385947fd2,data/raw/modern_challenge/in_the_wild/real/5793.wav,In-the-Wild,5793.wav,Bernie Sanders,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_d4845417ac08,data/raw/modern_challenge/in_the_wild/fake/14459.wav,In-the-Wild,14459.wav,Bernie Sanders,audio_cloning,elevenlabs_and_others,english,audio_only,huggingface/mueller91/In-The-Wild,AUDIO_MANIPULATION,0,1,2,external_test,true
itw_d4886f9b54a3,data/raw/modern_challenge/in_the_wild/fake/17774.wav,In-the-Wild,17774.wav,Robert Kardashian,audio_cloning,elevenlabs_and_others,english,audio_only,huggingface/mueller91/In-The-Wild,AUDIO_MANIPULATION,0,1,2,external_test,true
itw_d4902e90509f,data/raw/modern_challenge/in_the_wild/real/3947.wav,In-the-Wild,3947.wav,Christopher Hitchens,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_d4908cf90aa3,data/raw/modern_challenge/in_the_wild/fake/3633.wav,In-the-Wild,3633.wav,JFK,audio_cloning,elevenlabs_and_others,english,audio_only,huggingface/mueller91/In-The-Wild,AUDIO_MANIPULATION,0,1,2,external_test,true
itw_d4925642ede2,data/raw/modern_challenge/in_the_wild/real/23171.wav,In-the-Wild,23171.wav,Bill Burr,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_d495288d198d,data/raw/modern_challenge/in_the_wild/real/12173.wav,In-the-Wild,12173.wav,Martin Luther King,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_d498cd5f0571,data/raw/modern_challenge/in_the_wild/fake/30304.wav,In-the-Wild,30304.wav,JFK,audio_cloning,elevenlabs_and_others,english,audio_only,huggingface/mueller91/In-The-Wild,AUDIO_MANIPULATION,0,1,2,external_test,true
itw_d49a83642306,data/raw/modern_challenge/in_the_wild/fake/12841.wav,In-the-Wild,12841.wav,Tucker Carlson,audio_cloning,elevenlabs_and_others,english,audio_only,huggingface/mueller91/In-The-Wild,AUDIO_MANIPULATION,0,1,2,external_test,true
itw_d49ba0d8fb62,data/raw/modern_challenge/in_the_wild/real/9404.wav,In-the-Wild,9404.wav,Alec Guinness,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_d49c314c0f90,data/raw/modern_challenge/in_the_wild/fake/8455.wav,In-the-Wild,8455.wav,Alec Guinness,audio_cloning,elevenlabs_and_others,english,audio_only,huggingface/mueller91/In-The-Wild,AUDIO_MANIPULATION,0,1,2,external_test,true
itw_d49d88f85010,data/raw/modern_challenge/in_the_wild/real/13865.wav,In-the-Wild,13865.wav,Alexandria Ocasio-Cortez,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_d49dfbeaefc1,data/raw/modern_challenge/in_the_wild/real/11729.wav,In-the-Wild,11729.wav,Bernie Sanders,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_d49e193aa4b7,data/raw/modern_challenge/in_the_wild/real/20103.wav,In-the-Wild,20103.wav,Donald Trump,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_d4a1ec94d87a,data/raw/modern_challenge/in_the_wild/real/13137.wav,In-the-Wild,13137.wav,Ayn Rand,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_d4a3f06858d5,data/raw/modern_challenge/in_the_wild/real/28231.wav,In-the-Wild,28231.wav,Alec Guinness,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_d4a7a8e4456c,data/raw/modern_challenge/in_the_wild/real/27257.wav,In-the-Wild,27257.wav,Donald Trump,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_d4a8e2fa5928,data/raw/modern_challenge/in_the_wild/fake/29167.wav,In-the-Wild,29167.wav,Norm MacDonald,audio_cloning,elevenlabs_and_others,english,audio_only,huggingface/mueller91/In-The-Wild,AUDIO_MANIPULATION,0,1,2,external_test,true
itw_d4aae6786d86,data/raw/modern_challenge/in_the_wild/real/11248.wav,In-the-Wild,11248.wav,Alec Guinness,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_d4abdfea93d4,data/raw/modern_challenge/in_the_wild/real/9585.wav,In-the-Wild,9585.wav,Bill Clinton,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_d4abeaf6d6c0,data/raw/modern_challenge/in_the_wild/real/12339.wav,In-the-Wild,12339.wav,Barack Obama,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_d4ad1aded6ba,data/raw/modern_challenge/in_the_wild/real/18605.wav,In-the-Wild,18605.wav,Barack Obama,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_d4b094df9dcb,data/raw/modern_challenge/in_the_wild/real/25374.wav,In-the-Wild,25374.wav,Harry Truman,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_d4b165ac9cd7,data/raw/modern_challenge/in_the_wild/real/14359.wav,In-the-Wild,14359.wav,Bernie Sanders,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_d4b1bab7e0b3,data/raw/modern_challenge/in_the_wild/real/16319.wav,In-the-Wild,16319.wav,Adam Driver,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_d4b2558e1c2a,data/raw/modern_challenge/in_the_wild/real/29976.wav,In-the-Wild,29976.wav,Christopher Hitchens,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_d4b64e7a55fa,data/raw/modern_challenge/in_the_wild/fake/25938.wav,In-the-Wild,25938.wav,Bill Burr,audio_cloning,elevenlabs_and_others,english,audio_only,huggingface/mueller91/In-The-Wild,AUDIO_MANIPULATION,0,1,2,external_test,true
itw_d4b6fe0dcb8f,data/raw/modern_challenge/in_the_wild/real/21316.wav,In-the-Wild,21316.wav,Barack Obama,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_d4b73df5e035,data/raw/modern_challenge/in_the_wild/real/16891.wav,In-the-Wild,16891.wav,Ayn Rand,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_d4b97d14d540,data/raw/modern_challenge/in_the_wild/real/30744.wav,In-the-Wild,30744.wav,Alexandria Ocasio-Cortez,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_d4b993f56a18,data/raw/modern_challenge/in_the_wild/fake/11120.wav,In-the-Wild,11120.wav,Ayn Rand,audio_cloning,elevenlabs_and_others,english,audio_only,huggingface/mueller91/In-The-Wild,AUDIO_MANIPULATION,0,1,2,external_test,true
itw_d4ba8a962f87,data/raw/modern_challenge/in_the_wild/fake/5559.wav,In-the-Wild,5559.wav,Ayn Rand,audio_cloning,elevenlabs_and_others,english,audio_only,huggingface/mueller91/In-The-Wild,AUDIO_MANIPULATION,0,1,2,external_test,true
itw_d4bad869bf6e,data/raw/modern_challenge/in_the_wild/fake/3092.wav,In-the-Wild,3092.wav,Alan Watts,audio_cloning,elevenlabs_and_others,english,audio_only,huggingface/mueller91/In-The-Wild,AUDIO_MANIPULATION,0,1,2,external_test,true
itw_d4bc5c8b1959,data/raw/modern_challenge/in_the_wild/fake/16817.wav,In-the-Wild,16817.wav,Ayn Rand,audio_cloning,elevenlabs_and_others,english,audio_only,huggingface/mueller91/In-The-Wild,AUDIO_MANIPULATION,0,1,2,external_test,true
itw_d4c2804673dc,data/raw/modern_challenge/in_the_wild/fake/15700.wav,In-the-Wild,15700.wav,Ayn Rand,audio_cloning,elevenlabs_and_others,english,audio_only,huggingface/mueller91/In-The-Wild,AUDIO_MANIPULATION,0,1,2,external_test,true
itw_d4c34c5e5a57,data/raw/modern_challenge/in_the_wild/real/6939.wav,In-the-Wild,6939.wav,Ayn Rand,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_d4c58f187ce4,data/raw/modern_challenge/in_the_wild/real/9187.wav,In-the-Wild,9187.wav,Ayn Rand,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_d4cb3704b5c5,data/raw/modern_challenge/in_the_wild/real/17532.wav,In-the-Wild,17532.wav,Mr. Rogers,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_d4cdc17d05ce,data/raw/modern_challenge/in_the_wild/real/26998.wav,In-the-Wild,26998.wav,Bernie Sanders,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_d4cdf6537399,data/raw/modern_challenge/in_the_wild/real/17277.wav,In-the-Wild,17277.wav,Donald Trump,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_d4d092f7cd8b,data/raw/modern_challenge/in_the_wild/real/30396.wav,In-the-Wild,30396.wav,Christopher Hitchens,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_d4d3b806ae27,data/raw/modern_challenge/in_the_wild/real/10208.wav,In-the-Wild,10208.wav,Winston Churchill,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_d4da879bc34b,data/raw/modern_challenge/in_the_wild/real/20139.wav,In-the-Wild,20139.wav,Bernie Sanders,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_d4dc81bd415b,data/raw/modern_challenge/in_the_wild/real/17713.wav,In-the-Wild,17713.wav,Bill Clinton,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_d4de8d48495b,data/raw/modern_challenge/in_the_wild/real/27367.wav,In-the-Wild,27367.wav,Winston Churchill,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_d4def2ec5a53,data/raw/modern_challenge/in_the_wild/fake/9859.wav,In-the-Wild,9859.wav,Martin Luther King,audio_cloning,elevenlabs_and_others,english,audio_only,huggingface/mueller91/In-The-Wild,AUDIO_MANIPULATION,0,1,2,external_test,true
itw_d4df2ce67efc,data/raw/modern_challenge/in_the_wild/fake/15356.wav,In-the-Wild,15356.wav,Ayn Rand,audio_cloning,elevenlabs_and_others,english,audio_only,huggingface/mueller91/In-The-Wild,AUDIO_MANIPULATION,0,1,2,external_test,true
itw_d4e005e2edd9,data/raw/modern_challenge/in_the_wild/fake/30775.wav,In-the-Wild,30775.wav,Richard Nixon,audio_cloning,elevenlabs_and_others,english,audio_only,huggingface/mueller91/In-The-Wild,AUDIO_MANIPULATION,0,1,2,external_test,true
itw_d4e116a32894,data/raw/modern_challenge/in_the_wild/fake/18291.wav,In-the-Wild,18291.wav,Bernie Sanders,audio_cloning,elevenlabs_and_others,english,audio_only,huggingface/mueller91/In-The-Wild,AUDIO_MANIPULATION,0,1,2,external_test,true
itw_d4e2cbd9a8cb,data/raw/modern_challenge/in_the_wild/real/846.wav,In-the-Wild,846.wav,Ayn Rand,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_d4e3b91bfb54,data/raw/modern_challenge/in_the_wild/real/10562.wav,In-the-Wild,10562.wav,Bill Clinton,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_d4e43c706aaf,data/raw/modern_challenge/in_the_wild/real/17111.wav,In-the-Wild,17111.wav,Christopher Hitchens,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_d4e5749778b2,data/raw/modern_challenge/in_the_wild/real/24809.wav,In-the-Wild,24809.wav,Mr. Rogers,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_d4e65778a42b,data/raw/modern_challenge/in_the_wild/real/28018.wav,In-the-Wild,28018.wav,Donald Trump,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_d4e9290bdc28,data/raw/modern_challenge/in_the_wild/real/28081.wav,In-the-Wild,28081.wav,Bill Clinton,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_d4ec72d9c6c4,data/raw/modern_challenge/in_the_wild/fake/19594.wav,In-the-Wild,19594.wav,Alec Guinness,audio_cloning,elevenlabs_and_others,english,audio_only,huggingface/mueller91/In-The-Wild,AUDIO_MANIPULATION,0,1,2,external_test,true
itw_d4ec94d2afd4,data/raw/modern_challenge/in_the_wild/fake/1126.wav,In-the-Wild,1126.wav,Frank Sinatra,audio_cloning,elevenlabs_and_others,english,audio_only,huggingface/mueller91/In-The-Wild,AUDIO_MANIPULATION,0,1,2,external_test,true
itw_d4ecdbaeacf8,data/raw/modern_challenge/in_the_wild/fake/14003.wav,In-the-Wild,14003.wav,The Notorious B.I.G.,audio_cloning,elevenlabs_and_others,english,audio_only,huggingface/mueller91/In-The-Wild,AUDIO_MANIPULATION,0,1,2,external_test,true
itw_d4f2b3d7ca0c,data/raw/modern_challenge/in_the_wild/real/5706.wav,In-the-Wild,5706.wav,Barack Obama,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_d4f305d4aa08,data/raw/modern_challenge/in_the_wild/real/14298.wav,In-the-Wild,14298.wav,Barack Obama,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_d4f5d95effdd,data/raw/modern_challenge/in_the_wild/real/2460.wav,In-the-Wild,2460.wav,Barack Obama,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_d4f8c3cee4f9,data/raw/modern_challenge/in_the_wild/fake/616.wav,In-the-Wild,616.wav,Mark Zuckerberg,audio_cloning,elevenlabs_and_others,english,audio_only,huggingface/mueller91/In-The-Wild,AUDIO_MANIPULATION,0,1,2,external_test,true
itw_d4fb69da22bd,data/raw/modern_challenge/in_the_wild/real/14075.wav,In-the-Wild,14075.wav,Malcolm X,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_d4fd569c9d45,data/raw/modern_challenge/in_the_wild/real/31023.wav,In-the-Wild,31023.wav,Barack Obama,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_d4ffe9e57a17,data/raw/modern_challenge/in_the_wild/fake/19877.wav,In-the-Wild,19877.wav,Alec Guinness,audio_cloning,elevenlabs_and_others,english,audio_only,huggingface/mueller91/In-The-Wild,AUDIO_MANIPULATION,0,1,2,external_test,true
itw_d50461b4db81,data/raw/modern_challenge/in_the_wild/fake/4613.wav,In-the-Wild,4613.wav,FDR,audio_cloning,elevenlabs_and_others,english,audio_only,huggingface/mueller91/In-The-Wild,AUDIO_MANIPULATION,0,1,2,external_test,true
itw_d50b081b8c6e,data/raw/modern_challenge/in_the_wild/real/1213.wav,In-the-Wild,1213.wav,Winston Churchill,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_d50cf35417f4,data/raw/modern_challenge/in_the_wild/real/21588.wav,In-the-Wild,21588.wav,Alec Guinness,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_d510e26bd67e,data/raw/modern_challenge/in_the_wild/fake/24826.wav,In-the-Wild,24826.wav,Orson Welles,audio_cloning,elevenlabs_and_others,english,audio_only,huggingface/mueller91/In-The-Wild,AUDIO_MANIPULATION,0,1,2,external_test,true
itw_d512801c70e5,data/raw/modern_challenge/in_the_wild/fake/28400.wav,In-the-Wild,28400.wav,Bernie Sanders,audio_cloning,elevenlabs_and_others,english,audio_only,huggingface/mueller91/In-The-Wild,AUDIO_MANIPULATION,0,1,2,external_test,true
itw_d5178a9a9f9b,data/raw/modern_challenge/in_the_wild/fake/10934.wav,In-the-Wild,10934.wav,Queen Elizabeth II,audio_cloning,elevenlabs_and_others,english,audio_only,huggingface/mueller91/In-The-Wild,AUDIO_MANIPULATION,0,1,2,external_test,true
itw_d51d82ae845a,data/raw/modern_challenge/in_the_wild/real/22239.wav,In-the-Wild,22239.wav,Barack Obama,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_d52037e05395,data/raw/modern_challenge/in_the_wild/real/24793.wav,In-the-Wild,24793.wav,2Pac,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_d527022db17e,data/raw/modern_challenge/in_the_wild/fake/346.wav,In-the-Wild,346.wav,Richard Nixon,audio_cloning,elevenlabs_and_others,english,audio_only,huggingface/mueller91/In-The-Wild,AUDIO_MANIPULATION,0,1,2,external_test,true
itw_d5280c810c4f,data/raw/modern_challenge/in_the_wild/fake/10639.wav,In-the-Wild,10639.wav,Dwight Eisenhower,audio_cloning,elevenlabs_and_others,english,audio_only,huggingface/mueller91/In-The-Wild,AUDIO_MANIPULATION,0,1,2,external_test,true
itw_d528678295f4,data/raw/modern_challenge/in_the_wild/fake/15080.wav,In-the-Wild,15080.wav,William F. Buckley,audio_cloning,elevenlabs_and_others,english,audio_only,huggingface/mueller91/In-The-Wild,AUDIO_MANIPULATION,0,1,2,external_test,true
itw_d529f2421ae2,data/raw/modern_challenge/in_the_wild/real/24359.wav,In-the-Wild,24359.wav,Martin Luther King,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_d52b3b6db51e,data/raw/modern_challenge/in_the_wild/real/13145.wav,In-the-Wild,13145.wav,Bernie Sanders,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_d52df2aead5f,data/raw/modern_challenge/in_the_wild/real/4398.wav,In-the-Wild,4398.wav,Donald Trump,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_d5306949cd57,data/raw/modern_challenge/in_the_wild/real/20375.wav,In-the-Wild,20375.wav,Donald Trump,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_d531521eed70,data/raw/modern_challenge/in_the_wild/real/28200.wav,In-the-Wild,28200.wav,Robert Kardashian,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_d53299c96fa4,data/raw/modern_challenge/in_the_wild/fake/27356.wav,In-the-Wild,27356.wav,Ayn Rand,audio_cloning,elevenlabs_and_others,english,audio_only,huggingface/mueller91/In-The-Wild,AUDIO_MANIPULATION,0,1,2,external_test,true
itw_d535d8dd8675,data/raw/modern_challenge/in_the_wild/fake/17649.wav,In-the-Wild,17649.wav,Christopher Hitchens,audio_cloning,elevenlabs_and_others,english,audio_only,huggingface/mueller91/In-The-Wild,AUDIO_MANIPULATION,0,1,2,external_test,true
itw_d5368cdd9e56,data/raw/modern_challenge/in_the_wild/fake/12645.wav,In-the-Wild,12645.wav,George W. Bush,audio_cloning,elevenlabs_and_others,english,audio_only,huggingface/mueller91/In-The-Wild,AUDIO_MANIPULATION,0,1,2,external_test,true
itw_d536eacde841,data/raw/modern_challenge/in_the_wild/real/28123.wav,In-the-Wild,28123.wav,Martin Luther King,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_d53704b87773,data/raw/modern_challenge/in_the_wild/real/4949.wav,In-the-Wild,4949.wav,Alec Guinness,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_d53a6d5f663a,data/raw/modern_challenge/in_the_wild/real/8933.wav,In-the-Wild,8933.wav,Ayn Rand,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_d53d501a283f,data/raw/modern_challenge/in_the_wild/real/9139.wav,In-the-Wild,9139.wav,Ayn Rand,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_d53ded0f6fe2,data/raw/modern_challenge/in_the_wild/real/10923.wav,In-the-Wild,10923.wav,Queen Elizabeth II,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_d5408ad2b558,data/raw/modern_challenge/in_the_wild/real/26136.wav,In-the-Wild,26136.wav,Bill Clinton,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_d5418ba57d98,data/raw/modern_challenge/in_the_wild/fake/10032.wav,In-the-Wild,10032.wav,Ronald Reagan,audio_cloning,elevenlabs_and_others,english,audio_only,huggingface/mueller91/In-The-Wild,AUDIO_MANIPULATION,0,1,2,external_test,true
itw_d54221d2828a,data/raw/modern_challenge/in_the_wild/fake/16100.wav,In-the-Wild,16100.wav,Bill Clinton,audio_cloning,elevenlabs_and_others,english,audio_only,huggingface/mueller91/In-The-Wild,AUDIO_MANIPULATION,0,1,2,external_test,true
itw_d54302538477,data/raw/modern_challenge/in_the_wild/fake/19576.wav,In-the-Wild,19576.wav,Dwight Eisenhower,audio_cloning,elevenlabs_and_others,english,audio_only,huggingface/mueller91/In-The-Wild,AUDIO_MANIPULATION,0,1,2,external_test,true
itw_d545df2eb293,data/raw/modern_challenge/in_the_wild/real/8702.wav,In-the-Wild,8702.wav,Barack Obama,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_d5498db38a6b,data/raw/modern_challenge/in_the_wild/fake/14477.wav,In-the-Wild,14477.wav,Barack Obama,audio_cloning,elevenlabs_and_others,english,audio_only,huggingface/mueller91/In-The-Wild,AUDIO_MANIPULATION,0,1,2,external_test,true
